375262370 0 680736 2344  0
375946911 0 653424 800  0
376387149 0 683080 2144  0
377387929 0 685224 792  0
377965978 0 654224 216  0
378067524 0 686016 2200  0
379079114 0 688216 2160  0
379785586 0 690376 600  0
380526549 0 654440 112  0
380580789 0 690976 2376  0
381988481 0 693352 712  0
382784071 0 654552 208  0
382907043 0 694064 2448  0
384041086 0 696512 2208  0
384740641 0 654760 600  0
385366775 0 700416 8  0
385395680 0 698720 1696  0
385885080 0 704512 288  0
386367638 0 700424 416  0
386547791 0 704800 2416  0
387523155 0 707216 2320  0
388177459 0 709536 288  0
388778536 0 700840 256  0
388893599 0 709824 2424  0
390037081 0 712248 2440  0
390920057 0 714688 1616  0
391636470 0 701096 336  0
392036494 0 716304 984  0
392687774 0 701432 544  0
392929411 0 717288 2472  0
394039690 0 719760 2216  0
394630735 0 701976 272  0
395457442 0 721976 2464  0
396642570 0 702248 608  0
396891993 0 724440 2040  0
397668730 0 726480 936  0
398381166 0 702856 320  0
398561428 0 727416 2432  0
399312851 0 729848 464  0
400008904 0 703176 312  0
400148725 0 730312 2520  0
401008943 0 732832 1080  0
401830012 0 703488 488  0
402014743 0 733912 2328  0
403393291 0 736240 2544  0
404478945 0 738784 2096  0
405499388 0 703976 208  0
405736962 0 740880 2176  0
406748690 0 743056 2120  0
407966021 0 704184 240  0
408092404 0 745176 2384  0
408921887 0 747560 400  0
409596602 0 704424 88  0
409645606 0 749568 248  0
409850742 0 747960 1608  0
410431146 0 753664 344  0
410892120 0 749816 312  0
411078128 0 754008 2400  0
412317429 0 756408 2136  0
412985819 0 750128 232  0
413332840 0 758544 520  0
415494456 0 759064 744  0
416079724 0 750360 520  0
416322123 0 759808 2312  0
417186095 0 762120 880  0
418028927 0 750880 264  0
418240615 0 763000 2536  0
419057146 0 765536 1472  0
420167822 0 751144 440  0
420371381 0 767008 2008  0
421264992 0 769016 1360  0
422139725 0 751584 840  0
422466435 0 770376 2528  0
438546036 0 772904 440  0
439148857 0 752424 784  0
439391909 0 773344 2488  0
440374020 0 775832 800  0
440926507 0 753208 456  0
441201496 0 776632 256  0
441547773 0 778240 24  0
441584768 0 776888 1352  0
442416626 0 782336 2440  0
443248468 0 778264 304  0
443772574 0 784776 1632  0
444874300 0 778568 704  0
445213999 0 786408 2072  0
453759652 0 788480 568  0
454320884 0 779272 352  0
454512029 0 789048 2528  0
455391781 0 791576 560  0
456248875 0 779624 232  0
456367803 0 792136 2256  0
457302427 0 794392 1160  0
458333387 0 779856 448  0
458551409 0 795552 2280  0
459485644 0 797832 952  0
459949599 0 780304 352  0
461379971 0 798784 2440  0
462510991 0 780656 376  0
463291693 0 801224 1904  0
464591334 0 803128 1016  0
465406228 0 781032 360  0
465843200 0 804144 2536  0
466977169 0 806680 688  0
468202941 0 781392 480  0
468598153 0 807368 1976  0
469347844 0 809344 616  0
469864250 0 781872 464  0
470361485 0 809960 1776  0
471350144 0 815104 200  0
471679330 0 811736 1928  0
472272565 0 813664 1024  0
472721475 0 815304 416  0
473202004 0 814688 416  0
473433679 0 819200 760  0
474359279 0 815720 272  0
474814529 0 819960 2464  0
475847816 0 822424 2136  0
477092434 0 815992 168  0
477394336 0 824560 2504  0
478795192 0 827064 2048  0
479479595 0 816160 624  0
480608415 0 829112 728  0
481218295 0 816784 664  0
481910084 0 829840 2192  0
482794520 0 832032 2392  0
483856576 0 834424 2384  0
485269164 0 817448 120  0
485515005 0 836808 2288  0
486916089 0 839096 2344  0
487748941 0 841440 1840  0
488818797 0 817568 320  0
489475560 0 843280 2312  0
490201568 0 845592 808  0
491794389 0 817888 272  0
491965004 0 846400 2496  0
492743129 0 848896 312  0
493263072 0 818160 272  0
493389229 0 849208 2544  0
494466831 0 851752 2392  0
494844047 0 818432 416  0
496166999 0 854144 2552  0
497296678 0 818848 104  0
497860864 0 856696 2480  0
498868590 0 859176 2368  0
499914479 0 861544 880  0
501124433 0 818952 248  0
501286344 0 862424 1600  0
502141917 0 864256 248  0
502761030 0 864024 232  0
502985639 0 868352 2504  0
503867768 0 870856 432  0
504497348 0 864504 320  0
504695715 0 871288 2256  0
505490815 0 873544 1120  0
506415395 0 864824 120  0
506466474 0 874664 2128  0
507540977 0 876792 1616  0
508394793 0 864944 216  0
508540026 0 878408 2504  0
509253054 0 880912 648  0
510046588 0 865160 248  0
510157328 0 881560 2152  0
510872416 0 883712 416  0
511482414 0 865408 48  0
511519678 0 884128 2240  0
512176080 0 886368 408  0
512675363 0 865456 64  0
512715076 0 886776 2488  0
513606947 0 889264 1440  0
514587115 0 865520 144  0
514666639 0 890704 2432  0
515336423 0 893136 336  0
516049972 0 865664 376  0
516203031 0 893472 2200  0
517157235 0 895672 2192  0
518158119 0 866040 480  0
518344770 0 897864 2528  0
519036597 0 900392 280  0
519631185 0 866520 232  0
519740989 0 900672 2288  0
520809121 0 902960 2456  0
521771577 0 866752 216  0
521963178 0 905416 2464  0
522837821 0 907880 608  0
523430913 0 866968 104  0
523481182 0 908488 2456  0
524186285 0 910944 336  0
524844155 0 867072 136  0
525023849 0 911280 2128  0
525729592 0 913408 704  0
526424660 0 867208 288  0
526635851 0 914112 2184  0
527550198 0 916296 2392  0
528239676 0 867496 72  0
528338697 0 918688 2304  0
529373780 0 920992 744  0
530157599 0 867568 664  0
530455506 0 921736 2528  0
531529376 0 924264 2360  0
532304703 0 926624 664  0
532810468 0 868232 120  0
532862289 0 927288 976  0
533421613 0 929792 112  0
533472335 0 928264 1528  0
534267108 0 933888 2376  0
534845515 0 929904 496  0
535266268 0 936264 432  0
535825401 0 930400 344  0
535955368 0 936696 2400  0
536747718 0 939096 280  0
537210736 0 930744 688  0
537661536 0 939376 280  0
538201683 0 931432 432  0
538348580 0 939656 2504  0
539136028 0 942160 536  0
539897311 0 931864 192  0
540236268 0 942696 2392  0
541712816 0 945088 2448  0
542328767 0 932056 360  0
542565324 0 947536 2456  0
543993473 0 949992 2512  0
544853897 0 932416 240  0
545420527 0 952504 2256  0
546252883 0 954760 1664  0
547467501 0 932656 240  0
547573114 0 956424 2504  0
548684810 0 958928 2192  0
549847323 0 932896 448  0
550011993 0 961120 2128  0
551000769 0 963248 2520  0
552129645 0 933344 536  0
552300489 0 965768 2392  0
553415775 0 968160 2368  0
554363599 0 970528 1344  0
555150957 0 933880 8  0
555179964 0 974848 176  0
555314713 0 971872 2280  0
556300221 0 974152 696  0
557039878 0 978944 2416  0
558011268 0 981360 1312  0
558635425 0 975024 352  0
559227934 0 982672 2432  0
559428228 0 975376 304  0
559718755 0 985104 1656  0
560668175 0 975680 272  0
561175543 0 986760 536  0
562001943 0 975952 400  0
562472108 0 987296 1600  0
563247832 0 988896 2256  0
564447904 0 976352 168  0
564589476 0 991152 2416  0
565510911 0 993568 328  0
565987294 0 976520 384  0
566130152 0 993896 2352  0
567147224 0 996248 1712  0
568097394 0 976904 368  0
568243376 0 997960 2376  0
569105407 0 1000336 288  0
569709299 0 977272 544  0
570137430 0 1000624 1712  0
571168669 0 1002336 2176  0
571834138 0 1004512 792  0
572540644 0 977816 208  0
572612360 0 1005304 2336  0
573410236 0 1007640 352  0
574063629 0 978024 216  0
574244675 0 1007992 1984  0
574857749 0 1009976 984  0
575636766 0 978240 392  0
575829672 0 1010960 2456  0
576671529 0 1013416 400  0
577352621 0 978632 312  0
577550222 0 1013816 1528  0
578262939 0 1015808 8  0
578292596 0 1015344 464  0
578679191 0 1019904 1016  0
579432225 0 1015816 552  0
579618341 0 1020920 2544  0
580627877 0 1023464 664  0
581410148 0 1016368 416  0
581554610 0 1024128 1912  0
582236116 0 1026040 680  0
582936493 0 1016784 80  0
582979252 0 1026720 2248  0
583754885 0 1028968 640  0
584500438 0 1016864 136  0
584574032 0 1029608 2552  0
585590909 0 1032160 800  0
586549434 0 1017000 304  0
586742381 0 1032960 2424  0
587851864 0 1035384 2240  0
588943182 0 1017304 312  0
589135274 0 1037624 2360  0
589943485 0 1039984 864  0
590869617 0 1017616 184  0
590959056 0 1040848 2248  0
592061837 0 1043096 912  0
593215133 0 1017800 88  0
593287295 0 1044008 2504  0
594649442 0 1046512 2320  0
595206709 0 1017888 592  0
595665677 0 1048832 2488  0
596738522 0 1051320 832  0
597679215 0 1018480 664  0
597876591 0 1052152 2512  0
600043041 0 1054664 2408  0
600734293 0 1019144 352  0
601114466 0 1057072 2520  0
602093479 0 1059592 1232  0
602794910 0 1019496 376  0
602937051 0 1060824 2360  0
603843859 0 1063184 672  0
604250128 0 1019872 32  0
604283267 0 1064960 48  0
604342565 0 1063856 1104  0
604903300 0 1069056 1528  0
605663468 0 1065008 352  0
605839353 0 1070584 2496  0
606966708 0 1073080 1656  0
607757265 0 1065360 312  0
607881126 0 1074736 2376  0
608894266 0 1077112 1648  0
609695309 0 1065672 224  0
609794597 0 1078760 2432  0
610635694 0 1081192 376  0
611464763 0 1065896 392  0
611602483 0 1081568 2536  0
612474360 0 1084104 472  0
613296985 0 1066288 208  0
613399123 0 1084576 2448  0
614224183 0 1087024 344  0
614716951 0 1066496 256  0
614972642 0 1087368 864  0
615680993 0 1066752 240  0
615783538 0 1088232 2464  0
616503389 0 1090696 288  0
617144605 0 1066992 384  0
617365457 0 1090984 2160  0
618135180 0 1093144 2016  0
619320603 0 1067376 416  0
619491282 0 1095160 2336  0
620777766 0 1097496 2208  0
621774199 0 1067792 424  0
622329096 0 1099704 1208  0
623047040 0 1068216 368  0
623251285 0 1100912 2424  0
624014731 0 1103336 392  0
624483635 0 1068584 408  0
624775565 0 1103728 744  0
625261193 0 1068992 64  0
625298424 0 1105920 32  0
625331648 0 1104472 1448  0
625937286 0 1110016 848  0
626638360 0 1105952 312  0
626805965 0 1110864 2504  0
627966184 0 1113368 1856  0
628696260 0 1115224 2272  0
629715703 0 1117496 976  0
630833847 0 1106264 824  0
631130185 0 1118472 2472  0
632269311 0 1120944 1776  0
633626265 0 1107088 256  0
633758655 0 1122720 2472  0
634775846 0 1125192 2312  0
635449683 0 1127504 256  0
636012356 0 1107344 288  0
636180581 0 1127760 2432  0
637050861 0 1130192 296  0
637662039 0 1107632 304  0
637808487 0 1130488 2560  0
638724320 0 1133048 512  0
639694410 0 1107936 464  0
639857658 0 1133560 1824  0
640694025 0 1135384 1832  0
641696618 0 1108400 312  0
641824209 0 1137216 2464  0
642619800 0 1139680 704  0
643415212 0 1108712 184  0
643570074 0 1140384 2000  0
644264413 0 1142384 744  0
644986426 0 1108896 152  0
645150133 0 1143128 2544  0
645926902 0 1145672 1592  0
646835951 0 1109048 432  0
647024742 0 1147264 2448  0
647863854 0 1149712 1056  0
648897537 0 1109480 440  0
649181044 0 1150768 2456  0
649941432 0 1153224 1264  0
650649656 0 1109920 96  0
650693731 0 1154488 696  0
651373724 0 1159168 600  0
651591363 0 1155184 2104  0
652408084 0 1157288 680  0
653039684 0 1159768 296  0
653285036 0 1157968 1200  0
654262604 0 1163264 2344  0
655303033 0 1160064 496  0
655624657 0 1165608 2424  0
656989066 0 1168032 1872  0
657864511 0 1160560 568  0
658112129 0 1169904 2456  0
658976251 0 1172360 712  0
659604248 0 1161128 192  0
659693896 0 1173072 2408  0
660805107 0 1175480 1904  0
661680807 0 1161320 168  0
661767017 0 1177384 2320  0
662603108 0 1179704 992  0
663434292 0 1161488 776  0
663696999 0 1180696 2472  0
664473613 0 1183168 760  0
665185191 0 1162264 288  0
665410543 0 1183928 2432  0
2875077897 0 1162552 8  0
2880115539 0 1162560 8  0
2892913666 0 1162568 8  0
2893958005 0 1162576 8  0
2901543660 0 1162584 8  0
2936476890 0 1162592 8  0
2939713539 0 1162600 8  0
2945732203 0 1162608 8  0
2949858014 0 1162616 8  0
2963219241 0 1162624 8  0
2963312531 0 1162632 8  0
2986969780 0 1162640 8  0
2987062093 0 1162648 8  0
2992854980 0 1186360 184  0
3022416694 0 1186544 200  0
3032531519 0 1186744 360  0
3037659954 0 1162656 8  0
3047223944 0 1162664 8  0
3051201072 0 1162672 8  0
3076542146 0 1162680 8  0
3076630769 0 1162688 8  0
3081678691 0 1162696 8  0
3141697043 0 1187104 1288  0
3142584077 0 1162704 248  0
3142705372 0 1188392 504  0
3143105344 0 20672 64  1
3143304572 0 1188896 632  0
3143798234 0 1162952 312  0
3143930379 0 1189528 880  0
3144467991 0 1191936 176  0
3144645829 0 1190408 1528  0
3145368779 0 1196032 480  0
3145833772 0 1192112 472  0
3146007865 0 1196512 2320  0
3147162760 0 1198832 2480  0
3147829110 0 1192584 616  0
3148771068 0 1201312 2040  0
3149343535 0 1193200 512  0
3149689504 0 1203352 2392  0
3153433036 0 1205744 424  0
3153852591 0 1193712 72  0
3164731704 0 1206168 432  0
3197784843 0 1193784 8  0
3202516001 0 1193792 8  0
3207255724 0 1193800 8  0
3211861094 0 1206600 152  0
3228601179 0 1193808 8  0
3260860402 0 1206752 152  0
3265750478 0 1193816 120  0
3265838900 0 1206904 192  0
3272558807 0 1193936 32  0
3272568105 0 1193968 8  0
3282521537 0 1193976 8  0
3314811978 0 1193984 8  0
3343469323 0 1193992 8  0
3361204738 0 1194000 8  0
3361299659 0 1194008 8  0
3366320002 0 1207096 920  0
3366854232 0 1194016 120  0
3376602496 0 1194136 8  0
3407593227 0 1194144 8  0
3408536291 0 1194152 8  0
3413106247 0 1194160 8  0
3432522564 0 1208016 584  0
3445500440 0 1194168 8  0
3511226924 0 1194176 8  0
3538154173 0 1194184 8  0
3546850111 0 1208600 1024  0
3580182057 0 20736 64  1
3583100824 0 1209624 352  0
3583389759 0 1194248 8  0
3583409672 0 1194192 56  0
3606070226 0 1209976 728  0
3606934417 0 1194256 48  0
3607354158 0 1210704 2224  0
3608072546 0 1212928 432  0
3609063071 0 1194304 584  0
3609386341 0 1213360 2136  0
3610617470 0 1215496 664  0
3640550181 0 1194888 8  0
3658448002 0 1216160 1096  0
3659205160 0 1194896 384  0
3659392541 0 1217256 2480  0
3660226196 0 1219736 664  0
3660778247 0 1195280 208  0
3660937162 0 1220400 2552  0
3662276970 0 1222952 2128  0
3663137482 0 1225080 2336  0
3707386291 0 1195488 8  0
3745576492 0 1227416 552  0
3746242196 0 1195496 448  0
3746427145 0 1227968 2296  0
3747319355 0 1230264 640  0
3748258999 0 1195944 88  0
3748310192 0 1232896 288  0
3748502907 0 1230904 1992  0
3749244716 0 1236992 184  0
3749445018 0 1233184 72  0
3764590995 0 1233256 8  0
3786945090 0 1237176 1768  0
3788266698 0 1233264 112  0
3788338299 0 1238944 2432  0
3789140911 0 1241376 648  0
3790078353 0 1233376 208  0
3790222167 0 1242024 2352  0
3791098714 0 1244376 952  0
3791979374 0 1233584 152  0
3792063221 0 1245328 2224  0
3792809938 0 1247552 552  0
3793103609 0 1233736 48  0
3838767924 0 1248104 416  0
3839666787 0 1233784 216  0
3839869941 0 1248520 2280  0
3840523869 0 1250800 816  0
3842287354 0 1234000 272  0
3842435401 0 1251616 1792  0
3843718366 0 1253408 720  0
3844013221 0 1234272 56  0
3849250489 0 1254128 1056  0
3850356287 0 1234328 96  0
3850404856 0 1255184 336  0
3851957264 0 1255520 376  0
3853276468 0 1234424 456  0
3853535346 0 1255896 2232  0
3854924854 0 1258128 376  0
3855751515 0 1234880 432  0
3855949510 0 1258504 2424  0
3857111665 0 1260928 2408  0
3858071181 0 1263336 1464  0
3858562969 0 1235312 80  0
3887165230 0 1264800 528  0
3897969127 0 1235392 40  0
3898068966 0 1235432 8  0
3901163961 0 1235440 24  0
3901337942 0 1235464 8  0
3918016474 0 1265328 520  0
3918323679 0 1235472 128  0
3933696879 0 1235600 8  0
3947826978 0 1265848 192  0
3970442871 0 1235608 288  0
3970464840 0 1235896 8  0
3970620219 0 1266040 320  0
3983565172 0 1266360 440  0
3988404306 0 1235904 8  0
3997621012 0 1235912 8  0
4002245783 0 1235920 8  0
4028159757 0 1266800 144  0
4037607069 0 1235928 8  0
4037681593 0 1235936 8  0
4043842036 0 1235944 8  0
4091109550 0 1266944 1208  0
4092031452 0 1235952 128  0
4105945029 0 1268152 776  0
4106226978 0 1236080 312  0
4110776632 0 1236392 8  0
4126837953 0 20800 64  1
4127963987 0 1268928 584  0
4128248041 0 1236400 40  0
4162239727 0 1236440 8  0
4176120585 0 1269512 392  0
4176655822 0 1236448 72  0
4181020661 0 1236520 8  0
4195165871 0 1236528 8  0
4235813955 0 1269904 208  0
4292640344 0 1270112 416  0
4298269209 0 1236536 24  0
4298362497 0 1236560 8  0
4308320434 0 1236568 32  0
4345251233 0 1270528 304  0
4361094216 0 1236600 8  0
4376953673 0 1236608 8  0
4377306300 0 1270832 720  0
4391573335 0 1236616 8  0
4401304825 0 1271552 752  0
4401696783 0 1236624 128  0
4402122228 0 1236752 8  0
4422607568 0 1272304 144  0
4448691308 0 1236760 8  0
4468096820 0 1236768 8  0
4472991980 0 1272448 184  0
4495658999 0 1236776 88  0
4510834726 0 1236864 48  0
4515585980 0 1236912 8  0
4515653419 0 1236920 8  0
4517824860 0 20864 64  1
4517989518 0 1236928 64  0
4518392581 0 1273856 168  0
4518497152 0 1272632 1224  0
4519163914 0 1277952 456  0
4519962222 0 1274024 88  0
4520009364 0 1278408 2288  0
4521293979 0 1280696 1896  0
4522133914 0 1282592 2112  0
4523386582 0 1274112 152  0
4523495640 0 1284704 2016  0
4524310455 0 1286720 712  0
4526984261 0 1274264 104  0
4527073528 0 1287432 2520  0
4528201744 0 1289952 840  0
4529094966 0 1274368 232  0
4529307480 0 1290792 2304  0
4533774777 0 1293096 320  0
4534377887 0 1274600 192  0
4534567750 0 1293416 1552  0
4553421000 0 1294968 712  0
4582753788 0 1295680 160  0
4670481090 0 1274792 8  0
4686826815 0 1295840 440  0
4712897080 0 1274800 8  0
4725380209 0 1274808 8  0
4725469446 0 1274816 8  0
4752598598 0 1274824 8  0
4806354738 0 1274832 8  0
4806907531 0 1296280 408  0
4814253520 0 1274840 8  0
4842497925 0 1274848 8  0
4847870099 0 1274856 8  0
4878810873 0 1296688 808  0
4888005365 0 1274864 32  0
4888083800 0 1274896 8  0
4908950210 0 1274904 72  0
4917655128 0 1274976 16  0
4917746668 0 1274992 8  0
4918057011 0 20928 64  1
4923651097 0 1275000 72  0
4937654591 0 1275072 8  0
4976984288 0 1297496 960  0
4977743021 0 1275080 8  0
5021225375 0 1275088 8  0
5055674139 0 1298456 432  0
5066447618 0 1298888 448  0
5144946792 0 1299336 456  0
5180375951 0 1275096 8  0
5186486897 0 1299792 640  0
5202298511 0 1275104 72  0
5202423855 0 1275176 8  0
5207771717 0 1275184 16  0
5217450848 0 1275200 40  0
