   16.052884286 20544 20608
   26.229378944 4193480 4193488
   34.622850292 4191424 4191432
   34.776062265 20608 20672
   39.426105970 4191168 4191176
   39.821910950 4191608 4191616
   41.156082346 4190328 4190336
   41.599417319 4193152 4193160
   41.703113284 4193464 4193472
   48.837032312 1480048 1480056
   48.837110543 1479752 1479760
   48.837150458 1482208 1482216
   48.990518268 691528 692112
   48.990706181 583272 583280
   49.008203638 4187504 4187512
   49.015647528 619544 619960
   49.041534194 1070848 1070856
   49.041645684 1067856 1067864
   49.041685846 1067176 1067184
   49.041720563 1066960 1066968
   49.076010212 257536 257544
   49.098624147 1377672 1377680
   49.119295938 1309200 1309208
   49.156873676 1291000 1291008
   49.204963690 1280648 1280656
   49.205065243 1280752 1280760
   49.205107686 1280408 1280416
   49.205143720 1278232 1278240
   49.223510026 451432 451440
   49.248939669 1676048 1676056
   49.249019707 1673048 1673056
   49.249058910 1671768 1671776
   49.249094449 1676912 1676920
   49.256036807 883512 883616
   49.277343780 1181640 1181672
   49.376352257 860232 860240
   49.388070081 696096 696104
   49.388176912 736192 736200
   49.388216777 875464 875472
   49.393289654 1675672 1675680
   49.400581210 858136 858376
   49.400700002 1281376 1281384
   49.426092673 547376 547384
   49.452372076 1672280 1672288
   49.452534453 1679040 1679048
   49.482587109 748840 748848
   49.502971170 1979448 1979456
   49.508931677 1479104 1479112
   49.508975616 1776496 1776504
   49.509029298 1071256 1071264
   49.517249493 390088 390392
   49.534542989 1340680 1340688
   49.546075875 1279328 1279336
   49.555878927 4187080 4187088
   49.555952934 4188624 4188632
   49.555976998 4189296 4189304
   49.568084687 1674224 1674232
   49.583562075 1479192 1479200
   49.583748225 1679184 1679192
   49.583791648 1281632 1281640
   49.597859944 534928 534936
   49.610714751 524048 524056
   49.610846966 526520 526528
   49.637291440 1410744 1410752
   49.649310642 1488608 1488616
   49.649403696 1481856 1481864
   49.667357121 650360 650368
   49.682444467 1241688 1241696
   49.697464136 589152 589160
   49.709111793 378752 378760
   49.709193938 265528 265536
   49.709232040 284424 284432
   49.730832520 1068040 1068048
   49.740611629 290864 290872
   49.758473253 1671400 1671408
   49.758576949 1671784 1671792
   49.758615332 1672032 1672040
   49.758649545 1677904 1677912
   49.764714834 934320 934328
   49.791488653 1480360 1480368
   49.791569264 1479664 1479672
   49.795545793 584568 584576
   49.802049639 609392 609400
   49.825656718 1774928 1774936
   49.825786888 101720 101728
   49.825837102 84248 84256
   49.825871324 1776440 1776448
   49.830071081 1279216 1279224
   49.838265285 468760 468768
   49.849735984 1677992 1678000
   49.866525820 94968 95304
   49.866691221 1776544 1776552
   49.866702525 1071008 1071016
   49.866734401 1066496 1066504
   49.873060216 382776 382784
   49.876889811 238720 238728
   49.893204644 1774600 1774608
   49.906607552 1004248 1004280
   49.921896727 1980760 1980768
   49.921976005 1980672 1980680
   49.928109329 1180512 1180520
   49.928177415 1191352 1191576
   49.954536701 1676408 1676416
   49.961768011 881848 881968
   49.980703684 1251232 1251824
   50.011532922 1480592 1480600
   50.016057572 638024 638032
   50.030039541 731592 731600
   50.030110091 742032 742040
   50.030145668 695080 695088
   50.050086820 1320928 1320936
   50.050194865 1067992 1068000
   50.050234875 1677688 1677696
   50.054834088 926800 927344
   50.083524382 1481416 1481424
   50.083618512 1479624 1479632
   50.093669876 1480368 1480376
   50.110883113 288192 288200
   50.126211260 4188080 4188088
   50.126287256 4187544 4187552
   50.129041396 99760 99872
   50.132973891 97176 97184
   50.139262567 1072616 1072624
   50.139314982 1069288 1069296
   50.156220174 1675832 1675840
   50.156288063 1672520 1672528
   50.156323357 1678496 1678504
   50.165467902 917064 917136
   50.193791114 1503872 1504160
   50.193952530 1278368 1278376
   50.193989927 1280696 1280704
   50.194025061 867144 867976
   50.244407678 1980072 1980080
   50.244504309 1980568 1980576
   50.246670704 1980744 1980752
   50.249138866 1190864 1191152
   50.274987804 525352 525544
   50.300709229 1280496 1280504
   50.306071456 519120 519280
   50.325815721 294624 294728
   50.325935682 430680 430832
   50.325995591 4187304 4187312
   50.326032706 455344 456160
   50.378938072 1776016 1776024
   50.379033844 1775800 1775808
   50.379072659 1775312 1775320
   50.392842928 1674064 1674072
   50.392928770 1072488 1072496
   50.397401942 426912 427200
   50.416867230 1281096 1281104
   50.426897308 1678992 1679000
   50.436880861 967384 967392
   50.442541115 1473520 1473944
   50.442718969 1481896 1481904
   50.475878492 1980128 1980136
   50.475911668 1068160 1068168
   50.475985384 1520080 1520088
   50.479875013 1066560 1066568
   50.485328858 192328 192336
   50.509670218 1674456 1674464
   50.509833038 1674280 1674288
   50.509889772 1673272 1673280
   50.532622510 1979632 1979640
   50.539045419 1979616 1979624
   50.539240092 1066688 1066696
   50.539288177 1671816 1671824
   50.545264311 732712 732720
   50.561157699 1545608 1545664
   50.561345453 1457632 1457696
   50.561526332 784176 784240
   50.577261979 1280576 1280584
   50.577683331 1278536 1278544
   50.584178852 462552 462904
   50.587551714 4187952 4187960
   50.587637374 1137928 1137936
   50.603200441 4186440 4186448
   50.603285387 4189200 4189208
   50.610134954 1400856 1400864
   50.629765369 812784 812792
   50.629938738 817080 817616
   50.680123726 1429416 1429760
   50.705720315 1777064 1777072
   50.705829174 1775656 1775664
   50.711942595 1095776 1095944
   50.731959957 1479880 1479888
   50.732041870 1481512 1481520
   50.732083680 1363280 1363288
   50.732119518 1370880 1371056
   50.773628252 1675288 1675296
   50.773713473 295328 295792
   50.773851851 1279456 1279464
   50.773889335 4187176 4187184
   50.773923529 614984 615240
   50.797622133 1479032 1479040
   50.797634794 845632 845952
   50.803175821 1676192 1676200
   50.820051452 881176 881184
   50.820087374 1775560 1775568
   50.842955867 1674912 1674920
   50.843005104 4186624 4186632
   50.843194511 1979152 1979160
   50.843395733 1066648 1066656
   50.843468909 1675384 1675392
   50.843508758 4189688 4189696
   50.843547601 4187104 4187112
   50.843568584 1676480 1676488
   50.847155408 1673176 1673184
   50.847810822 848544 848880
   50.858226659 863392 863400
   50.862199169 167168 167456
   50.862240261 1066256 1066264
   50.862334061 1065952 1065960
   50.862410797 1677552 1677560
   50.862525258 1281424 1281432
   50.862606891 1279400 1279408
   50.888111253 490272 490280
   50.903935119 1980872 1980880
   50.904010726 245840 245848
   50.904020433 244120 244568
   50.949461201 1378536 1378816
   50.996289620 1360096 1360104
   50.996387599 1066568 1066576
   50.996424819 1065848 1065856
   50.996460687 1070808 1070816
   50.996497083 1326768 1327560
   51.046097124 4189544 4189552
   51.046190990 4186648 4186656
   51.052565324 70904 70912
   51.069208510 835400 835408
   51.081248115 1482176 1482184
   51.105665729 882144 882216
   51.105730832 69920 69928
   51.105790181 1774944 1774952
   51.105873298 923968 923976
   51.121989903 1072064 1072072
   51.122111299 190920 190928
   51.122148583 1066352 1066360
   51.122180727 1481600 1481608
   51.122215093 774824 775256
   51.122367790 1774352 1774360
   51.122415398 1278992 1279000
   51.122449197 1181008 1181016
   51.131692527 478592 478600
   51.131763685 1072760 1072768
   51.133414651 1671800 1671808
   51.134463284 1672064 1672072
   51.150683534 731600 732056
   51.150690956 1280656 1280664
   51.174870611 1279240 1279248
   51.178066871 1775600 1775608
   51.178139112 1773616 1773624
   51.192930457 742888 742896
   51.212687297 191832 191840
   51.227318608 1500160 1500168
   51.227414773 486024 486224
   51.227480693 1070920 1070928
   51.227517749 1301840 1301848
   51.248298219 1674376 1674384
   51.248379011 1981224 1981232
   51.248417778 1281976 1281984
   51.248453542 1278480 1278488
   51.248488385 241048 241056
   51.248520738 368944 369048
   51.289088199 460424 460432
   51.289171189 566440 566584
   51.289231428 1204136 1204144
   51.289267259 4189776 4189784
   51.289302383 1281736 1281744
   51.289335705 1776352 1776360
   51.310877223 1074672 1074680
   51.328297326 1067680 1067688
   51.328387765 1510096 1510776
   51.361215097 1003784 1003792
   51.361434035 168744 169072
   51.361646867 1068408 1068416
   51.361687856 559576 559800
   51.362718011 1349200 1349208
   51.362771694 435248 435544
   51.362819866 1675808 1675816
   51.362995438 1514032 1514040
   51.363043257 1981232 1981240
   51.363084613 1672968 1672976
   51.363128717 4186472 4186480
   51.378827455 1671880 1671888
   51.399432440 1675784 1675792
   51.401740283 1479496 1479504
   51.402998910 733184 733240
   51.419027348 735952 736016
   51.447944686 4189384 4189392
   51.463901474 866096 866408
   51.482618257 1672856 1672864
   51.482703073 1674984 1674992
   51.482741047 1480848 1480856
   51.495423914 645784 645976
   51.519155953 1676016 1676024
   51.519243382 1774560 1774568
   51.525131682 1016208 1016528
   51.528350925 827184 827192
   51.554508524 1676904 1676912
   51.554624588 1677336 1677344
   51.554663119 1069568 1069576
   51.554698000 766544 766552
   51.555963802 1481800 1481808
   51.556013482 4186128 4186136
   51.564047543 1071248 1071256
   51.564091835 1774136 1774144
   51.564118164 1482496 1482504
   51.571007171 57640 57936
   51.571049674 1407576 1407608
   51.571128465 1980616 1980624
   51.571374162 1481696 1481704
   51.572866971 1482576 1482584
   51.575120806 673080 673088
   51.626112813 1070472 1070480
   51.630327040 1070176 1070184
   51.630430378 1072504 1072512
   51.630437054 1071464 1071472
   51.634700454 4188888 4188896
   51.634747396 1280248 1280256
   51.634786440 958352 958360
   51.634823458 1180080 1180176
   51.634880039 1065512 1065520
   51.634915607 1472496 1472504
   51.634957699 676024 676032
   51.635227250 4187656 4187664
   51.635256048 1071360 1071368
   51.635273344 1672760 1672768
   51.635314504 1278936 1278944
   51.635344272 1979304 1979312
   51.635372565 1363576 1363584
   51.635418662 1776152 1776160
   51.635441385 1067432 1067440
   51.635454580 1068792 1068800
   51.646699155 497544 497552
   51.646773709 353064 353480
   51.648840820 477176 477184
   51.650419708 1143776 1144168
   51.658224792 1479216 1479224
   51.689076859 105552 105560
   51.692583135 4190200 4190208
   51.694373924 1061496 1061640
   51.707460830 1065960 1065968
   51.707547993 396000 396224
   51.707624014 427504 427512
   51.707659349 1674256 1674264
